agent_role_target_id,agent_role_target_type,agent_role_agent_id,agent_role_agent_name,agent_role_role,agent_role_began,agent_role_ended,agent_role_order
dc8841aa-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc8842d4-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc8843e3-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc884769-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc884882-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc884989-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc884a96-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc884ba1-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc884cae-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc884db9-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc884ec7-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc884fd0-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc8850da-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc8851ec-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc8852f8-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc885402-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc885503-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc885600-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc885704-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc885803-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc885908-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc885d47-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc885f03-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc886019-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88611e-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88622a-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc886337-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88680a-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc886919-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc886a1e-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc886b1d-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc886fa9-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc887114-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc887261-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc887771-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc8878bb-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc887e13-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc887f5f-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc8883dc-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc888850-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc888d17-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc889221-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc889b00-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc889c4d-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc889d5c-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc889e62-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc889f71-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88a07d-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88a184-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88a28b-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88a394-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88a4a1-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88a5aa-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88a6af-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88a7bb-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88a8c5-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88a9cd-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88aad3-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88abdb-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88ace6-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88adef-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88aef9-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88b003-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88b10c-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88b218-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88b322-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88b42c-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88b537-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88b63e-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88b745-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88b850-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88b95c-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88ba66-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88bb6f-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88bc76-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88bd84-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88be90-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88bf9a-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88c0a4-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88c1af-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88c2b9-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88c3c4-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88c4cd-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88c5e0-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88c7cc-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88c91e-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88caa9-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88cbfe-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88cd50-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88cea1-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88cfec-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88d139-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88d284-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88d3d2-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88d51f-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88d6a3-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88d7fe-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88d952-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88da9f-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88dbec-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88dd3a-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88de4d-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88df5d-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88e06e-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88e17e-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88e28e-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88e39b-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88e4aa-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88e5b4-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88e6c0-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88e7cb-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88e8d7-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88e9e0-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88eae9-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88eae9-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88ebf2-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88ecfe-1ed3-11e3-bfac-90b11c41863e,Organism,4232193e-29b4-49c9-ae9e-07228f43548c,"Luttrell, Geffery R",determiner,,,1
dc88ecfe-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88ee0b-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88ef16-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88f01c-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88f128-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88f231-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88f339-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88f44a-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88f557-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88f667-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88f774-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88f87e-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88f98d-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88fa9b-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88fba5-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88fcb0-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88fdbc-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88fec6-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc88ffd3-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc8900dc-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc8901e5-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc8902ef-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc8903fb-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc890504-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc89060a-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc890715-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc890820-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc890928-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc890cca-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc890de2-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc890eec-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc890ffa-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc89110a-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc89121b-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc891326-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc891434-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc891541-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc891651-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc891767-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc891882-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc89198a-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc89198a-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc891a8f-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc891b93-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc891c99-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc891d9e-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc891e9d-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc8922ec-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc8924a9-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc8925c2-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc8926ca-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc8927d6-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc8928e2-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc892db4-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
dc892ec5-1ed3-11e3-bfac-90b11c41863e,Organism,01e25464-d93d-4d4d-8e57-4b6362b8d08f,"Ghedotti, Michael J",determiner,,,1
