digital_entity_id,digital_entity_type,access_uri,web_statement,format,license,rights_uri,rights_holder,source,source_uri,creator,created,modified,language
c05d0eab-12f9-41e3-8b8c-fbd975252cb4,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp68102112015236523767.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
fb5af828-fff6-4580-80d4-1e6985f8f1de,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp68220354721447736033.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
650282ef-0268-4f01-8a53-1ae4e29a0d58,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp66257169442049438653.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
a0acd0a0-316c-409d-81be-652fb2125236,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp62878651229087412.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
d857c35c-f55a-4a2b-88ba-9bfabc79e2d4,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp67318286013152378373.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
80d59fc8-2294-4a79-b8a4-1d2c98c17619,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp61273377635832637339.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
87740beb-c9db-46f9-9a34-42ee3baaf56c,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp66021880109808760989.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
d6975ea4-ca12-4768-a41e-e3639296e520,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp6292262652468628124.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,8/1/2019,
be3d7014-9666-4b74-8f12-00ef22074f55,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp65571232394054700409.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,8/1/2019,
5e8fe863-5205-4c00-99b6-0f5ba6e4cd33,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp65779527507977064698.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
6e90287b-3c77-468d-96e1-09fe96a809cd,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp63265022524927895287.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
5bf19d2b-7ca0-496f-bd49-9b195e59c00d,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp6126176446707475132.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
f5ad777c-697c-40f7-836d-fa3d0dd96512,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp64648960130125380381.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
a944efcc-81d5-463f-bd73-2abfeb8912df,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp63423410994871071129.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
468bfe24-4981-4067-bf64-852028b077a0,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp67538064951273439068.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
e7cc1b00-fd0a-4cac-8643-92e0293ec99d,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp67487879311654982348.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
2955124c-6089-4a13-b713-b652feea851c,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp63981193737955699811.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
e92c4d84-b2e0-4cc0-97d9-5402c6924635,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp63575054241711415056.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
940ca454-409f-454d-884a-dc147d5d6474,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp66140618491654858210.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
6a5adb86-c780-4066-b01a-de00b71ce048,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp66165164131132459792.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
d9aaa51c-f778-4076-8dae-fb0357ebed0d,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp68561802638264506944.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
a4c457ac-7d20-4d35-bbe2-b2c6156cbbe6,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp62137988394711976195.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
61b3199c-9f99-4ace-b89c-be7966e1d8eb,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp62083090177691295567.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
7346369b-584b-4783-b325-524a583e5fb2,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp67376754860998086767.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
a1bff786-a705-42bf-b288-75ffab0ec351,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp61069412177211419876.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
e35b3aeb-b724-463b-8ddc-8b800d188833,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp6389394891268129371.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
ed7bd185-0fed-453c-bab4-abe44f03eb6c,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp6626971672072573789.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
669b87fa-dfed-42cf-b49e-74ac09c492ac,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp65941422517796190825.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
57dd100e-24c5-4159-b34b-1fda841a0904,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp68413046605760887774.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
0b5c43de-2a6e-43e2-a0e4-576bb22c3c23,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp68682451410840861488.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
7f98cd07-5c18-4103-85e6-9a98f38d475f,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp65225377027747293561.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
8169143d-b9d4-4073-a86f-64316cc9418c,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp6829207245855734444.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
8eb201aa-ecd7-47b7-a362-4daafb3fb0ce,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp6405283000189761087.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
8d4ae66b-855d-4481-929f-59dcd2620c54,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp61299139006505144197.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,8/1/2019,
8c0d2064-7a11-4b54-8615-8717f5fd62e9,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp68289663249974437940.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,8/1/2019,
99e7af2b-ce47-4847-a9b6-37016998ae74,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp68433404597279364656.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
4d96ca66-5a20-4700-8676-92e94a169a6b,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp64604328775253905210.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
6dcf56ac-45bd-4cad-86a8-889b907e1216,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp61333913679266367634.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,8/1/2019,
2c1f7180-e766-4865-bca8-57c13f612a07,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp61981184742638459513.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,8/1/2019,
2fc91b95-2e3c-43c5-839d-b23c941f1f8f,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp61326968451370623763.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
ee94f3f6-137b-4a19-ae6d-21880bd7d13d,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp65085733368664412545.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
13ce9bca-cde4-4f86-8928-7201a1cac613,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp64720847201227521726.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
6d771460-8292-4930-b432-5a8b65574cfa,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp6192990077063499661.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
018d2f7f-64ec-47ff-b36e-5a3cbb61181f,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp67135337195484363006.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
6a47cd4b-83e0-4a18-bf54-2c19bdab7de8,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp68584289594591272164.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
716a7a97-d5cc-43cc-bc9d-8c6cf7ac7d90,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp67896105266473006520.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
e852e10f-651d-415d-b694-ac7643e5b7ab,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp67523162858116771722.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
0fdc3f96-8a70-4b53-8ee8-6a315a8064f2,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp65943757745741488556.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
35459463-2cb6-4078-979d-68460b472b44,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp6642655502162172025.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
2653feee-5491-4d14-99bb-e3e04bbd5b3f,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp63614761881750573092.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
35bdd809-8bd4-42da-8705-ebdc93d906ef,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp67260601172054576725.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
0fc92170-453a-43e4-a244-8867ec62a631,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp6349179118121139802.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
11f53454-3d95-43d8-8f41-5cedb9e2fdd0,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp67690829384720821610.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
1b5b774c-f6cd-4ce0-90d8-cbe7cf6f0bfa,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp69017723505332867114.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
b6f6e202-cf3a-4551-b1a3-2a3c70445411,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp68325766297456029515.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
285384e0-9884-43bd-8ce3-cb9938485ac5,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp68902604067454131931.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
c86d5ca9-3598-49b8-84a2-d3c617cd090a,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp62310789681938650720.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
1f0dab8d-7001-4801-8853-7d9bd33b221a,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp66782299259950398561.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
049f2a14-9a80-4929-9bf6-65f834108d3d,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp68758840601237625431.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
d4d3c7be-a251-41bd-8a2d-8781528d538e,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp68466959232111885293.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
3751fc0d-d4c0-46e9-88f3-2976a461205f,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp67856745563259586813.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
7a8bc87c-debf-4904-ac44-f83238227d35,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp67689949785119573446.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
b4a79e10-0963-44d5-8628-cedc37953294,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp68387540313221579424.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
620b0462-1bf5-4810-b37a-56cd96eba2af,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp62935393537856983782.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
e1e2aeef-b04a-433b-9d46-34f3fbd09ac4,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp68817468405037388883.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
4ed30ef8-b8be-4336-9e91-1e327c5ffcd6,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp66779585198679902536.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
1aa7f2fb-cdf5-4932-8e8d-c9198a503cf1,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp6737560249236799553.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
437a90bb-f1bd-4ed2-baff-cb2a9a5def17,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp67477810929301155417.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
02a8e4c4-b360-426d-bc17-2af4fc083f1a,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp65640390387500760423.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
0c275baf-b251-453a-8a2d-c21f38b2bb04,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp67389310696379547764.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
658e6f95-60ff-4b2e-88dd-93fff407aafe,Text,http://biimages.biodiversity.ku.edu/static/Ichthyology/originals/sp64434201126730408909.att.pdf,,application/pdf,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,https://creativecommons.org/licenses/by/4.0/legalcode,University of Kansas Biodiversity Institute,,,"Bentley, Andrew C",4/9/2019,4/9/2019,
