"llaveejemplar","location_id","parent_location_id","higher_geography_id","higher_geography","continent","waterbody","islandgroup","island","nombrepaismapa","country_code","state_province","county","municipality","locality","minimum_elevation_in_meters","maximum_elevation_in_meters","minimum_distance_above_surface_in_meters","maximum_distance_above_surface_in_meters","minimum_depth_in_meters","maximum_depth_in_meters","vertical_datum","location_according_to","location_remarks","accepted_georreference_id","accepted_georreference_context_id"
"5e37b7fbe6d9adf9be8b522f82bb84a5","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","CHICONTEPEC","","Chalahuiapa, en el ejido de Chalahuayapan","","","225.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"5e6381faff930f9372d42b1dbfa46ab1","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","PAPANTLA","","Pueblillo, comunidad Pueblillo","","","95.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"5e670585b6d2afb93fe2e96b9d43d1f7","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","TABASCO","TACOTALPA","","Colonia Mexiquito, Subregión de la Sierra","","","84.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"5e8be4f29395b3d9bb1cfda1af82f786","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","CATEMACO","","La Candelaria","","","470.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"5eaed1853bd89eff1c31d1a494fee1c0","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","ZAPOTITLAN DE MENDEZ","","Cerca de Nanacatlán","","","842.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"5ee2226fc5d4510b6d431668c5e6a6f0","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","SAN ANDRES TUXTLA","","Chuniapan de Abajo, carretera El Salto-Abrevadero","","","124.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"5f18dfee8e59c0da7a43485bc7d728c1","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Parque Estatal de la Sierra de Tabasco: Sierra Madrigal"", ""tipo"":""Estatal"", ""distancia"":""0 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","TABASCO","TACOTALPA","","En el Ejido El Madrigal, cerca de la localidad Madrigal Quinta Sección, Subregión de la Sierra","","","102.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"5fc04a6b5dc60954c187034ade1a69ff","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Tatocapan"", ""tipo"":""Estatal"", ""distancia"":""3.649 Kms""},{""nombre"":""Los Tuxtlas"", ""tipo"":""Federal"", ""distancia"":""3.501 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","SANTIAGO TUXTLA","","Popoctepetl, carretera Santiago Tuxtla-Ángel R. Cabada","","","450.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"5fc12dbf552f0a56c01338bd31459b5f","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","OCOTEPEC","","Ocotepec","","","2415.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"60190cf4908e59491b1b5a7e672c1433","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","SAN ANDRES TUXTLA","","El Salto de Eyipantla","","","176.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"605366f6886fedf2c222c0fc5b51472c","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Z.P.F.V. la Cuenca Hidrográfica del Río Necaxa"", ""tipo"":""Federal"", ""distancia"":""0 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","AHUAZOTEPEC","","Santa Félix","","","2089.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"60e7705d9910dec18fa4e86541c39a2d","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","CAÑADA MORELOS","","Puerta Cañada","","","2368.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"60f0e75bbbc3b770fffde76887222d03","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","PAPANTLA","","La Cadena, comunidad La Cadena","","","42.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"6109913bcb9b31e1617d2dfc3ec2977a","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","COATZINTLA","","Rancho Nuevo","","","221.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"611df9fec13e6a54c234e2f42513181f","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","SAN SALVADOR EL SECO","","Paso Puente Santana","","","2410.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"619bd1fdbe58185c25dd39c4a5a4d0c4","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Cerro Zapotecas"", ""tipo"":""Estatal"", ""distancia"":""4.837 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","HUEJOTZINGO","","Cerca de Zacatepec (de Juan C. Bonilla)","","","2320.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"619e12141b6dec20dfbc991eefabbba3","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","ZACATLAN","","Eloxotitlán","","","2131.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"61a2743cbd9745c977c6ad2af2a53723","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","NAOLINCO","","Naolinco, carretera-Naolinco-Chican","","","1680.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"61a9c7762f571eea86c7d0264ce1d05b","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","HUEYAPAN DE OCAMPO","","Santa Rosa Cintepec, carretera Catemaco-Acayucan","","","481.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"6214eb1d134024953188e2d2063b78b3","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","ATZALA","","Atzala (aledaño al Ejido Atzala)","","","2366.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"628d343b43f1d7a60c8ca2ac9a145640","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","ESPERANZA","","La Esperanza","","","2448.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"629f69bdcdfeea213d182d0629d102fa","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","TENAMPULCO","","Santa Lucia","","","79.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"62ffbe9a487db00cbbe2f068f988226a","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","COSCOMATEPEC","","Tetelcingo","","","2294.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"634e0701e4eff0c9bbaad7d070c86332","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","TILAPA","","CERCA DE DERRAMADERO","","","1248.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"63752310573007dd409739306ea5bac0","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","TILAPA","","Colonia San Miguel Tilapa","","","1245.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"63b7acc9e3e276102f8d401a432e49f0","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","CHIETLA","","Temascalapa","","","1081.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"63bb1310caf3aad30adefe44c3670f51","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","TONAYAN","","Tonayan, carretera a Naolinco","","","1823.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"63cdad45835a97fa8f1bec77dd4417e8","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","HUEJOTZINGO","","San Cace","","","2260.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"6427bec1a1c9290cd42877aa237bca4b","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","LIBRES","","Barrio de Ahuateno","","","2461.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"6473d4835cd1792cfbc92866c3d935c3","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","CHALCHICOMULA DE SESMA","","Ciudad Serdán","","","2533.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"6478827b9ad053276326dc913de1471f","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","TLAQUILPA","","Vista Hermosa","","","2538.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"64b3ed566a2aeb2d45a69994c51b4234","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","SAN SALVADOR EL SECO","","Paso Puente Santana","","","2410.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"64f37a739add087dacdf88630b9ea864","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","TLATLAUQUITEPEC","","Pezmatlán","","","1891.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"6511e6e7b6a564db271a7058d27528f1","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","SAN ANDRES TUXTLA","","La Redonda, carretera Tilapan-Río Tuxpan","","","49.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"6545ae07e6e55e3629da70466f741aaf","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","SANTIAGO TUXTLA","","Sehualaca, carretera Santiago Tuxtla-Ciudad Isla","","","104.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"656869ea227cb5e60c0e1ebb45403f84","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","ACATENO","","Palo Gacho","","","360.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"65a2658fee72ef8daf372e13ee946621","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","ZACATLAN","","Atotonilco","","","2193.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"65b8a4b85f1a62b2b2e551b42f781cbe","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Z.P.F.V. la Cuenca Hidrográfica del Río Necaxa"", ""tipo"":""Federal"", ""distancia"":""0 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","HIDALGO","ACAXOCHITLAN","","El Carmen","","","2192.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"66596695c4da452d28aff9091dd0e310","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","SAN ANDRES TUXTLA","","Mazumiapan, carretera Rincón de Zapatero-El Laurel","","","31.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"66688374e82478e4505f19eef3eb9eb6","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","AQUIXTLA","","Ateloxco","","","2395.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"66834d5173303750ce8335cc1a1e2616","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Los Tuxtlas"", ""tipo"":""Federal"", ""distancia"":""4.154 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","SAN ANDRES TUXTLA","","Ranchoapan, a 2 Km de San Andrés Tuxtla","","","223.42","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"6697cad8f3e129d705dc4d0b333d640b","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","COATZINTLA","","Guadalupe Victoria","","","109.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"669acfb7bffb913012a4ab62cb75265b","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Cerro Zapotecas"", ""tipo"":""Estatal"", ""distancia"":""1.258 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","SAN PEDRO CHOLULA","","Ejido San Juan Tlautla","","","2180.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"66ab4623188041e7028a1ba42ae3a420","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","SAN ANDRES TUXTLA","","Huidero, carretera El Salto de Eyipantla-Chuniapan","","","111.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"66b0f9ce9ce570883cc4d361eecfa77f","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","LIBRES","","San Martín","","","2431.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"66db382cd4886d13b03ca588e3f7d056","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","LIBRES","","Barrio Guadalupe segunda sección","","","2398.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"66e0666558bf1c411db9be3bea7df03a","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","LIBRES","","Barrio San Miguel","","","2365.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"6714bd836fe865b4980fc89f9769e41b","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","MAZAPILTEPEC DE JUAREZ","","Francisco I. Madero","","","2366.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"6754da8494fed6d34c397b9527330d1f","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","TABASCO","HUIMANGUILLO","","Villa Flores, primera sección, Subregión de la Chontalpa","","","25.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"67fa264d8637d0be50c4c4e99131aea2","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Cerro Zapotecas"", ""tipo"":""Estatal"", ""distancia"":""0.862 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","SAN PEDRO CHOLULA","","San Francisco Coapa, Chipilo","","","2141.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"68185b4ab7a3d297adac40ec8a4acfce","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","CUYOACO","","Cuyoaco","","","2456.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"686effe04cb097c90058a338de01ddbc","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","LIBRES","","Barrio Tetela","","","2400.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"690f0815648da02205860e715071af67","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","TLALTENANGO","","Cerca de Tlaltenango","","","2199.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"69ae30191bc181dfce9b57de98bf668b","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","CHICONQUIACO","","La Guacamaya, carretera a Misantla km 3 desviación a la derecha","","","1937.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"69b0c3a6554ae8caf5953238838e1a64","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","ZACATLAN","","Poxcoatzingo","","","2136.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"6a188be0eb2cb8bb807b5a006df29f06","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","CASTILLO DE TEAYO","","El Xuchitl","","","67.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"6a7693e4bdca47be349b2a5e40e5a6e6","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Pico de Orizaba"", ""tipo"":""Federal"", ""distancia"":""2.932 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","COSCOMATEPEC","","Cuiyachapa","","","2615.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"6a8866a3375d65af12a3b9bfefbc0b4d","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","COATZINTLA","","Rancho Nuevo","","","221.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"6aeebc89507b1c3a167a08b2b7bfbcef","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","HUEYAPAN DE OCAMPO","","La Chamizal, camino Santa Rosa Cintepec-Juan Díaz Cobarruvias","","","200.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"6b03602250cbd6cd5536ad6ac6c29859","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","COATZINTLA","","Rancho Nuevo","","","221.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"6b5ccd5c1def7613a157278723a98687","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","IZUCAR DE MATAMOROS","","Colucan","","","1268.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"6b7bb3d42f3f58e338caee3a7b0192ba","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","ORIENTAL","","Oriental","","","2351.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"6b979fb3d92489709e68ef2d906a5b72","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","CATEMACO","","Quimixchoxtaya, camino Catemaco-Laguneta","","","504.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"6bbdf71ccb22d2134a92fefbe3945ce0","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","ZOQUIAPAN","","AMATLAN","","","186.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"6bca797688570c4b394333f217a03738","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","HUEYAPAN DE OCAMPO","","La Esperanza, camino Santa Rosa Cintepec-Juan Díaz Cobarruvias","","","171.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"6bd802c13bec9998b3004b66f76ff60c","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","BENITO JUAREZ","","Cerca de Hueycotitla","","","304.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"6c030d14102efbde1c56baffb3c0d3bc","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[{""nombre"":""Cerro Zapotecas"", ""tipo"":""Estatal"", ""distancia"":""0.862 Kms""}], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","SAN PEDRO CHOLULA","","San Francisco Coapa, Chipilo","","","2184.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"6c0cdba6bd2300b9905aea1dff60d071","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","TUZAMAPAN DE GALEANA","","Ricardo Flores Magón","","","136.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"6c143f7230bfc7d5a185acdd0287a50f","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","TENAMPULCO","","Cerca de El Chacal","","","92.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"6c299f15a61a5e96521349686f322340","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","PUEBLA","CHIGNAHUAPAN","","Tenextla","","","2245.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
"6c33ebe92562f1dfe74f6d6445e6e539","","","","{""regionMarina"":{""nombre"":""""}, ""ANP"":[], ""regionConservacionAves"":{""nombre"":""""}, ""AICA"":{""nombre"":""""}}","","","","","MEXICO","","VERACRUZ DE IGNACIO DE LA LLAVE","XICO","","Xico viejo, carretera Xico-Matlalapa","","","1755.0","","","","","Geoposicionador | Garmin Etrex Vista","","",""
