protocol_id	protocol_type
5d579310515efde8bebefd29757d2065923d881a	Diámetro de la parte central de la mazorca, conforme a la Figura 1 del Anexo 7. La cantidad de colectas por sitio de muestreo se determinó de acuerdo a la diversidad del germoplasma sembrado: variación inter-racial, usos, tiempo de sembrado por el agricultor y a la variación en el ambiente en que se siembra. En cada colecta se obtuvieron de 20 a 50 mazorcas, y en algunos casos semilla, representativas de la diversidad genética de cada maíz nativo existente en la 23 comunidad. Cuando fue posible visitar los lotes de producción, se tomaron datos de planta considerados en la hoja de pasaporte. Las características cualitativas y cuantitativas de mazorca y grano, se midieron en gabinete.
51a761093ce70743d79057f4fd11db01aec4a46d	Diámetro de la parte central de la mazorca, conforme a la Figura 1 del Anexo 7.
2c16c9aaf2b90934eb2aaa7b43039e8ba6ada430	Diámetro de la parte central de la mazorca, conforme a la Figura 1 del Anexo 7. Se colectaron muestras en campo y en trojes, obteniendo 30 mazorcas por muestra o en su caso grano de maíz. Una vez obtenidas las muestras se procedió a determinar las características cualitativas y cuantitativas, para esto se se seleccionaron 10 mazorcas.
adb85e527a0722d5e1237fab872f4fddb3390326	Diámetro de la parte central de la mazorca, conforme a la Figura 1 del Anexo 7.
0ae724ec403a58e638ea042de099467d22616322	Diámetro de la parte central de la mazorca, conforme a la Figura 1 del Anexo 7. Las características cualitativas y cuantitativas de mazorca y grano, se midieron en gabinete. Para este caso se midieron 10 mazorcas y 10 semillas por mazorca.
0d46fb6d5973dcff936e3b6ebdecc4d23c463aad	Diámetro de la parte central de la mazorca, conforme a la Figura 1 del Anexo 7. En cada colecta se programó obtener un mínimo de 20 y hasta 50 mazorcas representativas de la diversidad genética de cada maíz nativo existente en la comunidad, con énfasis en buscar razas poco frecuentes y que estén en peligro de extinción. Sin embargo, la mayoría de las veces no fue posible ni alcanzar el mínimo programado; es decir se realizaron colectas de hasta 1 o 2 mazorcas e inclusive en semilla se obtuvieron cantidades mínimas donde se consideraba un mínimo de 4.5 kg como tamaño de muestra.
0868ea47eab5d74bbdc3e13e4bd28f104357dae0	Diámetro de la parte central de la mazorca, conforme a la Figura 1 del Anexo 7.
eda4fb9d0fa0f5e16a9e7cb6be91d6f6a3c4f16b	Diámetro de la parte central de la mazorca, conforme a la Figura 1 del Anexo 7.
5c4a0e93a0cc52d77c17793974b0b4fabfaa7a50	Diámetro de la parte central de la mazorca, conforme a la Figura 1 del Anexo 7.
f7ffad815f61df4991a7a48d13903f7e6737424c	Diámetro de la parte central de la mazorca, conforme a la Figura 1 del Anexo 7. La colecta fue realizada tanto en campo (parcelas) como en trojes de las viviendas de productores cooperantes, obteniéndose una muestra de 50 mazorcas por colecta, siempre que ello fue posible; no se hicieron colectas cuando el productor ya había cosechado y desgranado su maíz. Las muestras de los ejemplares colectados, fueron colocadas en costales o arpillas individuales para una mejor ventilación y secado rápido. De cada muestra-colecta se separaron 15 mazorcas representativas para la descripción cuantitativa y cualitativa; ellas se ordenaron y numeraron de menos a más a longitud de mazorca, y se escogieron las 10 del centro y ellas fueron las repeticiones 1 a 10 de cada colecta.
3ede50e0e9551769320f72b154b0ad83937b76be	Diámetro de la parte central de la mazorca, conforme a la Figura 1 del Anexo 7. Las colectas fueron concentradas en el campo experimental, donde se empezó a procesar las mazorcas con una foto de 10 mazorcas para foto documentar las colectas y se desgranaron las 30 mazorcas de la muestra. 
f8a726da354be9f5b23b946c853a4d6b51856ca8	Es la cantidad de grano que puede producir una mazorca y es el peso del grano dividido entre el peso de la mazorca por cien.
f8e9cdaaf77f5babc298d86bccd39d3817ea3049	Es la cantidad de grano que puede producir una mazorca y es el peso del grano dividido entre el peso de la mazorca por cien.
d3f5154abd6892bfc0759326f70d3df4b05ebe5e	Es la cantidad de grano que puede producir una mazorca y es el peso del grano dividido entre el peso de la mazorca por cien.
d31fa80540106fa38de24b6eeeebb042ba2fe27d	Es la cantidad de grano que puede producir una mazorca y es el peso del grano dividido entre el peso de la mazorca por cien.
faef50387c7952a2300f52cf24e4be767b9ce860	Es la cantidad de grano que puede producir una mazorca y es el peso del grano dividido entre el peso de la mazorca por cien.
d2c6b4c4d0412e2ca3386f4ae9d62caba25e82c1	Es la cantidad de grano que puede producir una mazorca y es el peso del grano dividido entre el peso de la mazorca por cien.
770666e34ccafbc1053cebcdecdd09856ae132f2	Es la cantidad de grano que puede producir una mazorca y es el peso del grano dividido entre el peso de la mazorca por cien. En cada colecta se programó obtener un mínimo de 20 y hasta 50 mazorcas representativas de la diversidad genética de cada maíz nativo existente en la comunidad, con énfasis en buscar razas poco frecuentes y que estén en peligro de extinción. Sin embargo, la mayoría de las veces no fue posible ni alcanzar el mínimo programado; es decir se realizaron colectas de hasta 1 o 2 mazorcas e inclusive en semilla se obtuvieron cantidades mínimas donde se consideraba un mínimo de 4.5 kg como tamaño de muestra.
60223df992ca65b48da266fcc17c2fe0819c4298	Es la cantidad de grano que puede producir una mazorca y es el peso del grano dividido entre el peso de la mazorca por cien.
ebe38165fba326ffdab7e773d243ceee21c6a9f6	Es la cantidad de grano que puede producir una mazorca y es el peso del grano dividido entre el peso de la mazorca por cien.
f8e44203c3d8ae12ae2419c3ea76ba163bc79170	Color del grano determinado a simple vista. Se clasifican principalmente en blanco, blanco cremosoo, amarillo claro, amarillo medio, amarillo naranja, naranja, rojo naranja, rojo, rojo oscuro, azul, azul oscuro, negro, café y otros, conforme a la Figura 6 del Anexo 7. La recolección de germoplasma de los maíces criollos se realizó usando una modificación a la metodología propuesta por Hernández (1972), considerando la experiencia vivida en la recolección de maíces criollos en el 2006. Se recolectaron 50 mazorcas para cada una de las muestras de maíz ó 5 kg de semilla con cinco de sus mazorcas ó sus respectivos olotes (los cuales a veces es difícil obtener). Para la toma de datos agronómicos, debido a que las muestras de maíz no presentan el mismo error de muestreo (al escoger las mazorcas para semilla por el agricultor por tener diferentes criterios de selección ó mazorcas por el recolector) y de manejo agronómico homogéneo, los maíces recolectados se separaron en dos grupos climáticos para su siembra. El primer grupo estuvo constituido por maíces de clima subtropical y tropical. Estos maíces fueron sembrados a finales de mayo en el Campo Experimental “La Carreta” de la Universidad Autónoma Chapingo (1820 msnm). El segundo grupo estuvo constituido por maíces de clima de Transición y Tierras Altas y fueron sembrados a finales de mayo y a principios de junio en Zacapu (1950 msnm), Morelia (1900 msnm) y Erongarícuaro (2000 msnm), Mich. Las colectas de maíz y teocinte que se recolectaron en noviembre del 2007 y enero del 2008 fueron sembradas en febrero en Ziracuaretiro, Mich. (1200 msnm).
e1d45bb5608c1df7e1c7a0f3bd1f75bf8be54979	Color del grano determinado a simple vista. Se clasifican principalmente en blanco, blanco cremosoo, amarillo claro, amarillo medio, amarillo naranja, naranja, rojo naranja, rojo, rojo oscuro, azul, azul oscuro, negro, café y otros, conforme a la Figura 6 del Anexo 7. En la gran mayoría de los casos se pudieron sustraer las 50 mazorcas de los “monos” o montones de plantas tiradas, según el protocolo estandarizado. En esos casos se cuidaba de utilizar diferentes montones y distribuidos en toda la tabla o parcela. Para la segunda etapa dado lo avanzado del ciclo algunas muestras ya fueron sustraídas de las trojes. En ese caso se hizo un esfuerzo conciente de que fuera una muestra aleatoria de toda la población, aun cuando los productores insistían en que se tomaran las más “bonitas”. En gabinete se procedió a la descripción cuantitativa y cualitativa de una submuestra de 20 mazorcas.
75c4e2bea150041c495e0da18012aa275a44b94b	Color del grano determinado a simple vista. Se clasifican principalmente en blanco, blanco cremosoo, amarillo claro, amarillo medio, amarillo naranja, naranja, rojo naranja, rojo, rojo oscuro, azul, azul oscuro, negro, café y otros, conforme a la Figura 6 del Anexo 7. En cada colecta se obtuvieron 50 mazorcas representativas de la diversidad genética de cada maíz nativo existente en la comunidad. Únicamente en seis de las colectas no se completaron las 50 mazorcas y estas variaron de 20 a 40 por muestra. Las colectas se realizaron durante los meses de enero a abril, por lo que debido a lo extemporáneo de la época de colecta de las muestras, estas se realizaron directamente de la troje, seleccionando las 50 mejores mazorcas de cada colecta. Las características cualitativas y cuantitativas de mazorca y grano, se midieron en gabinete. Para este caso se midieron 10 mazorcas y 10 semillas por mazorca. 
3e8ef38f2dec093cecf779ff72738a4346a3e4e2	Color del grano determinado a simple vista. Se clasifican principalmente en blanco, blanco cremosoo, amarillo claro, amarillo medio, amarillo naranja, naranja, rojo naranja, rojo, rojo oscuro, azul, azul oscuro, negro, café y otros, conforme a la Figura 6 del Anexo 7. Se realizó la caracterización cualitativa y cuantitativa de los materiales, donde se le toman datos a diez mazorcas por colecta y se realizan los cálculos promedios.
48ac695da05fba44eccb66632e88f81f348d679a	Color del grano determinado a simple vista. Se clasifican principalmente en blanco, blanco cremosoo, amarillo claro, amarillo medio, amarillo naranja, naranja, rojo naranja, rojo, rojo oscuro, azul, azul oscuro, negro, café y otros, conforme a la Figura 6 del Anexo 7. La cantidad de colectas por sitio de muestreo se determinó de acuerdo a la diversidad del germoplasma sembrado: variación inter-racial, usos, tiempo de sembrado por el agricultor y a la variación en el ambiente en que se siembra. En cada colecta se obtuvieron de 20 a 50 mazorcas, y en algunos casos semilla, representativas de la diversidad genética de cada maíz nativo existente en la 23 comunidad. Cuando fue posible visitar los lotes de producción, se tomaron datos de planta considerados en la hoja de pasaporte. Las características cualitativas y cuantitativas de mazorca y grano, se midieron en gabinete.
49e3d3238ba455be343d87f25e231a07febfbc59	Color del grano determinado a simple vista. Se clasifican principalmente en blanco, blanco cremosoo, amarillo claro, amarillo medio, amarillo naranja, naranja, rojo naranja, rojo, rojo oscuro, azul, azul oscuro, negro, café y otros, conforme a la Figura 6 del Anexo 7.
184356c6ca5c1724ae113d83c39d401b2c0f1d8c	Color del grano determinado a simple vista. Se clasifican principalmente en blanco, blanco cremosoo, amarillo claro, amarillo medio, amarillo naranja, naranja, rojo naranja, rojo, rojo oscuro, azul, azul oscuro, negro, café y otros, conforme a la Figura 6 del Anexo 7. Se colectaron muestras en campo y en trojes, obteniendo 30 mazorcas por muestra o en su caso grano de maíz. Una vez obtenidas las muestras se procedió a determinar las características cualitativas y cuantitativas, para esto se se seleccionaron 10 mazorcas.
37e5b4c44961eb08d09a1fcf25ad6d688f50f7b8	Color del grano determinado a simple vista. Se clasifican principalmente en blanco, blanco cremosoo, amarillo claro, amarillo medio, amarillo naranja, naranja, rojo naranja, rojo, rojo oscuro, azul, azul oscuro, negro, café y otros, conforme a la Figura 6 del Anexo 7.
65d1c9b528339176aa49366d7fad8939e7ac6982	Color del grano determinado a simple vista. Se clasifican principalmente en blanco, blanco cremosoo, amarillo claro, amarillo medio, amarillo naranja, naranja, rojo naranja, rojo, rojo oscuro, azul, azul oscuro, negro, café y otros, conforme a la Figura 6 del Anexo 7.
1e8920e6d32d09b08b73b14f505c11b9e57b701d	Color del grano determinado a simple vista. Se clasifican principalmente en blanco, blanco cremosoo, amarillo claro, amarillo medio, amarillo naranja, naranja, rojo naranja, rojo, rojo oscuro, azul, azul oscuro, negro, café y otros, conforme a la Figura 6 del Anexo 7. En cada colecta se programó obtener un mínimo de 20 y hasta 50 mazorcas representativas de la diversidad genética de cada maíz nativo existente en la comunidad, con énfasis en buscar razas poco frecuentes y que estén en peligro de extinción. Sin embargo, la mayoría de las veces no fue posible ni alcanzar el mínimo programado; es decir se realizaron colectas de hasta 1 o 2 mazorcas e inclusive en semilla se obtuvieron cantidades mínimas donde se consideraba un mínimo de 4.5 kg como tamaño de muestra.
c77cf1371237609de9e575d0db59cac4be73bda9	Color del grano determinado a simple vista. Se clasifican principalmente en blanco, blanco cremosoo, amarillo claro, amarillo medio, amarillo naranja, naranja, rojo naranja, rojo, rojo oscuro, azul, azul oscuro, negro, café y otros, conforme a la Figura 6 del Anexo 7.
bfb288261b0ee66d328fe5a2c41e93174de9cf5b	Color del grano determinado a simple vista. Se clasifican principalmente en blanco, blanco cremosoo, amarillo claro, amarillo medio, amarillo naranja, naranja, rojo naranja, rojo, rojo oscuro, azul, azul oscuro, negro, café y otros, conforme a la Figura 6 del Anexo 7.
d3b596f0ca8d4e0b46f73201a6cde7be44ba66f6	Color del grano determinado a simple vista. Se clasifican principalmente en blanco, blanco cremosoo, amarillo claro, amarillo medio, amarillo naranja, naranja, rojo naranja, rojo, rojo oscuro, azul, azul oscuro, negro, café y otros, conforme a la Figura 6 del Anexo 7.
efe4f28143124ee239e9e533d77b59e6a6866236	Color del grano determinado a simple vista. Se clasifican principalmente en blanco, blanco cremosoo, amarillo claro, amarillo medio, amarillo naranja, naranja, rojo naranja, rojo, rojo oscuro, azul, azul oscuro, negro, café y otros, conforme a la Figura 6 del Anexo 7. La colecta fue realizada tanto en campo (parcelas) como en trojes de las viviendas de productores cooperantes, obteniéndose una muestra de 50 mazorcas por colecta, siempre que ello fue posible; no se hicieron colectas cuando el productor ya había cosechado y desgranado su maíz. Las muestras de los ejemplares colectados, fueron colocadas en costales o arpillas individuales para una mejor ventilación y secado rápido. De cada muestra-colecta se separaron 15 mazorcas representativas para la descripción cuantitativa y cualitativa; ellas se ordenaron y numeraron de menos a más a longitud de mazorca, y se escogieron las 10 del centro y ellas fueron las repeticiones 1 a 10 de cada colecta.
5504bcf395c67747e6414382eb93ec93abbdc4a8	Color del grano determinado a simple vista. Se clasifican principalmente en blanco, blanco cremosoo, amarillo claro, amarillo medio, amarillo naranja, naranja, rojo naranja, rojo, rojo oscuro, azul, azul oscuro, negro, café y otros, conforme a la Figura 6 del Anexo 7. Las colectas fueron concentradas en el campo experimental, donde se empezó a procesar las mazorcas con una foto de 10 mazorcas para foto documentar las colectas y se desgranaron las 30 mazorcas de la muestra. 
6cf804559f3e02211738977d630d6b39ad398416	Es el valor de la relación entre el diámetro y la longitud de la mazorca. La recolección de germoplasma de los maíces criollos se realizó usando una modificación a la metodología propuesta por Hernández (1972), considerando la experiencia vivida en la recolección de maíces criollos en el 2006. Se recolectaron 50 mazorcas para cada una de las muestras de maíz ó 5 kg de semilla con cinco de sus mazorcas ó sus respectivos olotes (los cuales a veces es difícil obtener). Para la toma de datos agronómicos, debido a que las muestras de maíz no presentan el mismo error de muestreo (al escoger las mazorcas para semilla por el agricultor por tener diferentes criterios de selección ó mazorcas por el recolector) y de manejo agronómico homogéneo, los maíces recolectados se separaron en dos grupos climáticos para su siembra. El primer grupo estuvo constituido por maíces de clima subtropical y tropical. Estos maíces fueron sembrados a finales de mayo en el Campo Experimental “La Carreta” de la Universidad Autónoma Chapingo (1820 msnm). El segundo grupo estuvo constituido por maíces de clima de Transición y Tierras Altas y fueron sembrados a finales de mayo y a principios de junio en Zacapu (1950 msnm), Morelia (1900 msnm) y Erongarícuaro (2000 msnm), Mich. Las colectas de maíz y teocinte que se recolectaron en noviembre del 2007 y enero del 2008 fueron sembradas en febrero en Ziracuaretiro, Mich. (1200 msnm).
8051c02959c996071daeb557956f56ebd919c13a	Es el valor de la relación entre el diámetro y la longitud de la mazorca. En la gran mayoría de los casos se pudieron sustraer las 50 mazorcas de los “monos” o montones de plantas tiradas, según el protocolo estandarizado. En esos casos se cuidaba de utilizar diferentes montones y distribuidos en toda la tabla o parcela. Para la segunda etapa dado lo avanzado del ciclo algunas muestras ya fueron sustraídas de las trojes. En ese caso se hizo un esfuerzo conciente de que fuera una muestra aleatoria de toda la población, aun cuando los productores insistían en que se tomaran las más “bonitas”. En gabinete se procedió a la descripción cuantitativa y cualitativa de una submuestra de 20 mazorcas.
2bd4cfef8315b582db8d0228e1d171ab4775c3ae	Es el valor de la relación entre el diámetro y la longitud de la mazorca. En cada colecta se obtuvieron 50 mazorcas representativas de la diversidad genética de cada maíz nativo existente en la comunidad. Únicamente en seis de las colectas no se completaron las 50 mazorcas y estas variaron de 20 a 40 por muestra. Las colectas se realizaron durante los meses de enero a abril, por lo que debido a lo extemporáneo de la época de colecta de las muestras, estas se realizaron directamente de la troje, seleccionando las 50 mejores mazorcas de cada colecta. Las características cualitativas y cuantitativas de mazorca y grano, se midieron en gabinete. Para este caso se midieron 10 mazorcas y 10 semillas por mazorca. 
36a6ddeb78709dc559106f9c71e9bf6b00c563ca	Es el valor de la relación entre el diámetro y la longitud de la mazorca. Se realizó la caracterización cualitativa y cuantitativa de los materiales, donde se le toman datos a diez mazorcas por colecta y se realizan los cálculos promedios.
93266fa26883424a1f62f88ec0f9ad87d962a64c	Es el valor de la relación entre el diámetro y la longitud de la mazorca. La cantidad de colectas por sitio de muestreo se determinó de acuerdo a la diversidad del germoplasma sembrado: variación inter-racial, usos, tiempo de sembrado por el agricultor y a la variación en el ambiente en que se siembra. En cada colecta se obtuvieron de 20 a 50 mazorcas, y en algunos casos semilla, representativas de la diversidad genética de cada maíz nativo existente en la 23 comunidad. Cuando fue posible visitar los lotes de producción, se tomaron datos de planta considerados en la hoja de pasaporte. Las características cualitativas y cuantitativas de mazorca y grano, se midieron en gabinete.
f742f6e96951a709558a96f8af2b98f6abccfc6a	Es el valor de la relación entre el diámetro y la longitud de la mazorca
acf589a13441475d3aaeefced5b858c635914abd	Es el valor de la relación entre el diámetro y la longitud de la mazorca
a1840c7d1e4de22b2c929c5a3ec6072990ba1d43	Es el valor de la relación entre el diámetro y la longitud de la mazorca
fdba02ebe47337bffb4c8d852e7be533b1e1c35e	Es el valor de la relación entre el diámetro y la longitud de la mazorca. Las características cualitativas y cuantitativas de mazorca y grano, se midieron en gabinete. Para este caso se midieron 10 mazorcas y 10 semillas por mazorca.
fd994e44dcc8c6ac6f20216d4a33b64eabf0ba77	Es el valor de la relación entre el diámetro y la longitud de la mazorca. En cada colecta se programó obtener un mínimo de 20 y hasta 50 mazorcas representativas de la diversidad genética de cada maíz nativo existente en la comunidad, con énfasis en buscar razas poco frecuentes y que estén en peligro de extinción. Sin embargo, la mayoría de las veces no fue posible ni alcanzar el mínimo programado; es decir se realizaron colectas de hasta 1 o 2 mazorcas e inclusive en semilla se obtuvieron cantidades mínimas donde se consideraba un mínimo de 4.5 kg como tamaño de muestra.
59c4cd0fa685bd451fe2489426d53871c63dfc1e	Es el valor de la relación entre el diámetro y la longitud de la mazorca
d8c59736093098507e9ee436b9092b54316115df	Es el valor de la relación entre el diámetro y la longitud de la mazorca
054cb4da539aba628f73359f7fb4ca21ae88008c	Es el valor de la relación entre el diámetro y la longitud de la mazorca
078d81fe3cca72a6356cde53ece25b71a5a0365e	Es el valor de la relación entre el diámetro y la longitud de la mazorca. La colecta fue realizada tanto en campo (parcelas) como en trojes de las viviendas de productores cooperantes, obteniéndose una muestra de 50 mazorcas por colecta, siempre que ello fue posible; no se hicieron colectas cuando el productor ya había cosechado y desgranado su maíz. Las muestras de los ejemplares colectados, fueron colocadas en costales o arpillas individuales para una mejor ventilación y secado rápido. De cada muestra-colecta se separaron 15 mazorcas representativas para la descripción cuantitativa y cualitativa; ellas se ordenaron y numeraron de menos a más a longitud de mazorca, y se escogieron las 10 del centro y ellas fueron las repeticiones 1 a 10 de cada colecta.
aed2db87d63fdfcb9cac601443df7cfe0c3b8ca7	Es el valor de la relación entre el diámetro y la longitud de la mazorca
88dd41983e25c31dde70e759887eab586c16e5d8	Es el promedio de la medida de 10 granos consecutivos en su punto medio. La recolección de germoplasma de los maíces criollos se realizó usando una modificación a la metodología propuesta por Hernández (1972), considerando la experiencia vivida en la recolección de maíces criollos en el 2006. Se recolectaron 50 mazorcas para cada una de las muestras de maíz ó 5 kg de semilla con cinco de sus mazorcas ó sus respectivos olotes (los cuales a veces es difícil obtener). Para la toma de datos agronómicos, debido a que las muestras de maíz no presentan el mismo error de muestreo (al escoger las mazorcas para semilla por el agricultor por tener diferentes criterios de selección ó mazorcas por el recolector) y de manejo agronómico homogéneo, los maíces recolectados se separaron en dos grupos climáticos para su siembra. El primer grupo estuvo constituido por maíces de clima subtropical y tropical. Estos maíces fueron sembrados a finales de mayo en el Campo Experimental “La Carreta” de la Universidad Autónoma Chapingo (1820 msnm). El segundo grupo estuvo constituido por maíces de clima de Transición y Tierras Altas y fueron sembrados a finales de mayo y a principios de junio en Zacapu (1950 msnm), Morelia (1900 msnm) y Erongarícuaro (2000 msnm), Mich. Las colectas de maíz y teocinte que se recolectaron en noviembre del 2007 y enero del 2008 fueron sembradas en febrero en Ziracuaretiro, Mich. (1200 msnm).
1946101501da7138b5385e7b3cc9759110e14eef	Es el promedio de la medida de 10 granos consecutivos en su punto medio. En la gran mayoría de los casos se pudieron sustraer las 50 mazorcas de los “monos” o montones de plantas tiradas, según el protocolo estandarizado. En esos casos se cuidaba de utilizar diferentes montones y distribuidos en toda la tabla o parcela. Para la segunda etapa dado lo avanzado del ciclo algunas muestras ya fueron sustraídas de las trojes. En ese caso se hizo un esfuerzo conciente de que fuera una muestra aleatoria de toda la población, aun cuando los productores insistían en que se tomaran las más “bonitas”. En gabinete se procedió a la descripción cuantitativa y cualitativa de una submuestra de 20 mazorcas.
835e45ad503fbc032eb3da71be12b116faff6d5b	Es el promedio de la medida de 10 granos consecutivos en su punto medio. En cada colecta se obtuvieron 50 mazorcas representativas de la diversidad genética de cada maíz nativo existente en la comunidad. Únicamente en seis de las colectas no se completaron las 50 mazorcas y estas variaron de 20 a 40 por muestra. Las colectas se realizaron durante los meses de enero a abril, por lo que debido a lo extemporáneo de la época de colecta de las muestras, estas se realizaron directamente de la troje, seleccionando las 50 mejores mazorcas de cada colecta. Las características cualitativas y cuantitativas de mazorca y grano, se midieron en gabinete. Para este caso se midieron 10 mazorcas y 10 semillas por mazorca. 
52673a4774d83cf46a019d9caa0beb6058169f2b	Es el promedio de la medida de 10 granos consecutivos en su punto medio. Se realizó la caracterización cualitativa y cuantitativa de los materiales, donde se le toman datos a diez mazorcas por colecta y se realizan los cálculos promedios.
47109cd4309edf68fd1abfbc3eb4ff684b1b9407	Es el promedio de la medida de 10 granos consecutivos en su punto medio. La cantidad de colectas por sitio de muestreo se determinó de acuerdo a la diversidad del germoplasma sembrado: variación inter-racial, usos, tiempo de sembrado por el agricultor y a la variación en el ambiente en que se siembra. En cada colecta se obtuvieron de 20 a 50 mazorcas, y en algunos casos semilla, representativas de la diversidad genética de cada maíz nativo existente en la 23 comunidad. Cuando fue posible visitar los lotes de producción, se tomaron datos de planta considerados en la hoja de pasaporte. Las características cualitativas y cuantitativas de mazorca y grano, se midieron en gabinete.
c9f2a777144fbf2c57f7ba4bb906ac6650abd66c	Es el promedio de la medida de 10 granos consecutivos en su punto medio. 
9c7c041ab595da11d087e9c597f547c47817459f	Es el promedio de la medida de 10 granos consecutivos en su punto medio. Se colectaron muestras en campo y en trojes, obteniendo 30 mazorcas por muestra o en su caso grano de maíz. Una vez obtenidas las muestras se procedió a determinar las características cualitativas y cuantitativas, para esto se se seleccionaron 10 mazorcas. Una vez caracterizada la mazorca se procedió a caracterizar el grano, se seleccionaron 5 mazorcas, se desgranó cada mazorca dejando 10 granos por mazorca. 
19ea660af765ba5c52fc15fc8922513daecd9ec2	Es el promedio de la medida de 10 granos consecutivos en su punto medio. 
691c1dabee7f90816deb9bc67dc6d97d4dd1ad74	Es el promedio de la medida de 10 granos consecutivos en su punto medio. Las características cualitativas y cuantitativas de mazorca y grano, se midieron en gabinete. Para este caso se midieron 10 mazorcas y 10 semillas por mazorca.
2bb97d0706e1b8febaad229001cdf51ca61284b8	Es el promedio de la medida de 10 granos consecutivos en su punto medio. En cada colecta se programó obtener un mínimo de 20 y hasta 50 mazorcas representativas de la diversidad genética de cada maíz nativo existente en la comunidad, con énfasis en buscar razas poco frecuentes y que estén en peligro de extinción. Sin embargo, la mayoría de las veces no fue posible ni alcanzar el mínimo programado; es decir se realizaron colectas de hasta 1 o 2 mazorcas e inclusive en semilla se obtuvieron cantidades mínimas donde se consideraba un mínimo de 4.5 kg como tamaño de muestra.
9be9e43c5f88ced81b0910487c07a8a915d5ad55	Es el promedio de la medida de 10 granos consecutivos en su punto medio. 
00987dc420bd33387fb5380d621e7e28923a1185	Es el promedio de la medida de 10 granos consecutivos en su punto medio. 
b7d82576b70b31be2d3dd81ca9d784bee03e7867	Es el promedio de la medida de 10 granos consecutivos en su punto medio. 
584d56cd7c402879f656f9c8af48e766273da12c	Es el promedio de la medida de 10 granos consecutivos en su punto medio. La colecta fue realizada tanto en campo (parcelas) como en trojes de las viviendas de productores cooperantes, obteniéndose una muestra de 50 mazorcas por colecta, siempre que ello fue posible; no se hicieron colectas cuando el productor ya había cosechado y desgranado su maíz. Las muestras de los ejemplares colectados, fueron colocadas en costales o arpillas individuales para una mejor ventilación y secado rápido. De cada muestra-colecta se separaron 15 mazorcas representativas para la descripción cuantitativa y cualitativa; ellas se ordenaron y numeraron de menos a más a longitud de mazorca, y se escogieron las 10 del centro y ellas fueron las repeticiones 1 a 10 de cada colecta.
120959cbcd41eb3c738e16f4ec535371957e896d	Las colectas fueron concentradas en el campo experimental, donde se empezó a procesar las mazorcas con una foto de 10 mazorcas para foto documentar las colectas y se desgranaron las 30 mazorcas de la muestra. Se midió un grano representativo de la colecta para saber la longitud y lo ancho del grano.
802dcc1c268a08fa6fc72b08ac021206e6658609	Es el promedio de la medida de 10 granos consecutivos en su espesor. La recolección de germoplasma de los maíces criollos se realizó usando una modificación a la metodología propuesta por Hernández (1972), considerando la experiencia vivida en la recolección de maíces criollos en el 2006. Se recolectaron 50 mazorcas para cada una de las muestras de maíz ó 5 kg de semilla con cinco de sus mazorcas ó sus respectivos olotes (los cuales a veces es difícil obtener). Para la toma de datos agronómicos, debido a que las muestras de maíz no presentan el mismo error de muestreo (al escoger las mazorcas para semilla por el agricultor por tener diferentes criterios de selección ó mazorcas por el recolector) y de manejo agronómico homogéneo, los maíces recolectados se separaron en dos grupos climáticos para su siembra. El primer grupo estuvo constituido por maíces de clima subtropical y tropical. Estos maíces fueron sembrados a finales de mayo en el Campo Experimental “La Carreta” de la Universidad Autónoma Chapingo (1820 msnm). El segundo grupo estuvo constituido por maíces de clima de Transición y Tierras Altas y fueron sembrados a finales de mayo y a principios de junio en Zacapu (1950 msnm), Morelia (1900 msnm) y Erongarícuaro (2000 msnm), Mich. Las colectas de maíz y teocinte que se recolectaron en noviembre del 2007 y enero del 2008 fueron sembradas en febrero en Ziracuaretiro, Mich. (1200 msnm).
332066fb75ba440cd81e7d570f137b8e1d651b76	Es el promedio de la medida de 10 granos consecutivos en su espesor.
5496cc82c3e8aadd1e49ee0186ef1341ecebe77b	Es el promedio de la medida de 10 granos consecutivos en su espesor.
6743ff8070cc1112001813daaf02802f3e18880f	Es el promedio de la medida de 10 granos consecutivos en su espesor. Se realizó la caracterización cualitativa y cuantitativa de los materiales, donde se le toman datos a diez mazorcas por colecta y se realizan los cálculos promedios.
08c66a0e2d7307d28d93aed538b50414a717a3bc	Es el promedio de la medida de 10 granos consecutivos en su espesor. La cantidad de colectas por sitio de muestreo se determinó de acuerdo a la diversidad del germoplasma sembrado: variación inter-racial, usos, tiempo de sembrado por el agricultor y a la variación en el ambiente en que se siembra. En cada colecta se obtuvieron de 20 a 50 mazorcas, y en algunos casos semilla, representativas de la diversidad genética de cada maíz nativo existente en la 23 comunidad. Cuando fue posible visitar los lotes de producción, se tomaron datos de planta considerados en la hoja de pasaporte. Las características cualitativas y cuantitativas de mazorca y grano, se midieron en gabinete.
4d384fc7f46ad76ee011ef30456265b00553e932	Es el promedio de la medida de 10 granos consecutivos en su espesor.
e97cb22aba8af721cbbbf879c2a80490412ca7bd	Es el promedio de la medida de 10 granos consecutivos en su espesor. Se colectaron muestras en campo y en trojes, obteniendo 30 mazorcas por muestra o en su caso grano de maíz. Una vez obtenidas las muestras se procedió a determinar las características cualitativas y cuantitativas, para esto se se seleccionaron 10 mazorcas. Una vez caracterizada la mazorca se procedió a caracterizar el grano, se seleccionaron 5 mazorcas, se desgranó cada mazorca dejando 10 granos por mazorca. 
ddb801111d229a57fe969d1d6c24cffb31ddd398	Es el promedio de la medida de 10 granos consecutivos en su espesor.
